 R   <X|d2/dR2|A>   <X|d2/dR2|B>   <X|d2/dR2|C>   <A|d2/dR2|B>   <A|d2/dR2|C>   <B|d2/dR2|C> 
22.41 -5.042846089307607e-6 -2.8398282725584875e-5 0.00019865959348405027 -0.0001427295555186934 -0.006318814835325945 -0.09710587463426451
22.42 -4.783280876418213e-6 -2.859024347425572e-5 0.00019869244536202687 -6.848977253514131e-5 -0.006161775833725833 -0.09507933249062564
22.43 -4.52442964637425e-6 -2.87894181694373e-5 0.00019872628148024944 4.945494440898846e-6 -0.0060055575510779115 -0.09306279484102595
22.44 -4.2662999167724486e-6 -2.8995952903630605e-5 0.00019876109352939537 7.755592731021821e-5 -0.005850263983774059 -0.09105776744601568
22.45 -4.0088986574291505e-6 -2.9209991439776784e-5 0.00019879683584667724 0.00014932041642096318 -0.005696003723305545 -0.08906581579313416
22.46 -3.7522333388093724e-6 -2.9431685896638046e-5 0.0001988334643350231 0.0002202173888791959 -0.005542888955818938 -0.0870885643254842
22.47 -3.4963085894974167e-6 -2.966115133170262e-5 0.00019887087590627885 0.00029022447771700805 -0.005391038242904149 -0.08512770675510184
22.48 -3.2411451153190244e-6 -2.989872584980386e-5 0.0001989092347140134 0.0003593202294886541 -0.005240561371082241 -0.08318495529081919
22.49 -2.9865299574211205e-6 -3.0141541903269865e-5 0.00019894465358809022 0.0004274628785828849 -0.005091756002985892 -0.08126267560244829
22.5 -2.732778115916637e-6 -3.0393973119428895e-5 0.0001989823989482587 0.0004946537209795436 -0.0049445132574728575 -0.07936202165406935
22.51 -2.4800474800585336e-6 -3.06582499291613e-5 0.0001990249687965102 0.0005608820359395438 -0.004798845519715051 -0.07748452453940669
22.52 -2.2280205194421894e-6 -3.0930082674718644e-5 0.00019906661313693185 0.0006260969686626156 -0.004655140926743561 -0.07563295220711407
22.53 -1.976762880346424e-6 -3.121043107542068e-5 0.0001991082471712256 0.0006902778507623906 -0.0045134973543345626 -0.07380926021588044
22.54 -1.7262740981937964e-6 -3.149935123954976e-5 0.0001991496269578508 0.0007533983473973214 -0.00437406761957299 -0.07201562119398425
22.55 -1.4765645884791854e-6 -3.17970497641789e-5 0.00019919069186629892 0.0008154326463678215 -0.0042370003309439705 -0.07025424933177381
22.56 -1.2276429309944175e-6 -3.210371072857708e-5 0.00019923133678053712 0.0008763543115184365 -0.004102449753212226 -0.06852742984805801
22.57 -9.795151158419774e-7 -3.2419478243802005e-5 0.00019927143898842222 0.0009361371277242494 -0.003970575849064256 -0.06683752239216921
22.58 -7.322017255283336e-7 -3.274473277820785e-5 0.00019931092718291818 0.0009947513518005749 -0.003841534153095645 -0.06518691459109233
22.59 -4.856355389573338e-7 -3.3078449277352975e-5 0.0001993493430835072 0.0010521855563598481 -0.0037155363772810933 -0.06357829944225332
22.6 -2.396327283559975e-7 -3.341772563562321e-5 0.00019938574459038236 0.001108453532023383 -0.0035928720262002143 -0.06201481194863517
22.61 5.313784535035926e-9 -3.377052850286053e-5 0.0001994220401226237 0.001163419578902178 -0.003473427742389224 -0.060497717107998075
22.62 2.491174470543214e-7 -3.413831994418226e-5 0.00019945835934987057 0.0012170607621428753 -0.0033573178186701966 -0.05902941570187731
22.63 3.8399648265652194e-7 -3.4485095841872625e-5 0.00019951081548079988 0.0012935140905579652 -0.003148506140412794 -0.056242265862194815
22.64 4.098502562455425e-7 -3.4812474314752816e-5 0.00019957981350876412 0.0013922899666020646 -0.0028473685239915653 -0.05213887356996092
22.65 4.348568830664665e-7 -3.515017397254913e-5 0.00019964728956327408 0.0014888975301243158 -0.002550777983718929 -0.04809370566913804
22.66 4.5900528854636117e-7 -3.549843959713649e-5 0.0001997130580874147 0.001583335301536406 -0.00225891877204698 -0.044109709223400906
22.67 4.822856215262379e-7 -3.5857497788259606e-5 0.00019977691614698424 0.0016755756836178788 -0.0019719933491287407 -0.040189893883778194
22.68 5.046945638881316e-7 -3.622745767018799e-5 0.00019983870719183448 0.0017655992255941784 -0.001690207346255044 -0.036337342193559385
22.69 5.261944514830384e-7 -3.660907026688892e-5 0.00019989792351200812 0.0018533651130116255 -0.0014137571564025848 -0.032555101330360284
22.7 5.469532299947035e-7 -3.6999271120986185e-5 0.00019995603071475848 0.0019389543441820742 -0.0011429180462674262 -0.028846806634364112
22.71 5.669893253899204e-7 -3.739776308683566e-5 0.00020001307423837247 0.002022361368160643 -0.0008779154413803275 -0.025215783202288823
22.72 5.858175839043126e-7 -3.781362900106253e-5 0.000200064133377801 0.002103278621744588 -0.0006187861174851351 -0.021664038132625112
22.73 6.035190064438269e-7 -3.824545015465862e-5 0.00020010971589674357 0.0021817322261647254 -0.00036577625251455403 -0.01819507446330649
22.74 6.203999330513052e-7 -3.86876016486402e-5 0.00020015257375854636 0.00225788570012102 -0.00011922237518667889 -0.014813077938946166
22.75 6.363969365140201e-7 -3.9141331401518454e-5 0.0002001918596195639 0.002331683436360061 0.00012067455816284892 -0.011521301905758934
22.76 6.51511413880624e-7 -3.9606687321285546e-5 0.00020022733540261083 0.002403108332676771 0.0003536885866609678 -0.008323197121688499
22.77 6.657351647297647e-7 -4.008389835191727e-5 0.00020025865890259243 0.002472137969606798 0.0005795967803628856 -0.0052222125950849956
22.78 6.79062219344214e-7 -4.0573162219049126e-5 0.00020028545833205305 0.0025387504504886305 0.0007981744318662662 -0.0022218233803900558
22.79 6.914921818376609e-7 -4.107453908740137e-5 0.00020030760117375617 0.002602933740709695 0.0010091989163187299 0.0006744777249386841
22.8 7.029982350223298e-7 -4.15888030306659e-5 0.0002003235092305003 0.0026646243680630358 0.001212434602772837 0.0034632022019975665
22.81 7.137156613319554e-7 -4.211244069567757e-5 0.00020034000216330577 0.002724066474268162 0.0014077230061597468 0.006140772791850135
22.82 7.235684632889801e-7 -4.2647512615822295e-5 0.00020035301099347372 0.0027811099707543132 0.0015948071128382736 0.008703711016731532
22.83 7.323250553753397e-7 -4.320028701056246e-5 0.0002003499606344408 0.0028352936281423173 0.0017733548593503207 0.011148657584817534
22.84 7.401169248101646e-7 -4.376744802044677e-5 0.00020033700185763086 0.002886839408185645 0.0019432072488638555 0.013472093050583462
22.85 7.470442960291413e-7 -4.434644516119293e-5 0.00020031895076383157 0.0029359254083206835 0.002104195405405445 0.015670512099854202
22.86 7.530896592453063e-7 -4.4937871792826535e-5 0.00020029437554611694 0.002982499956919088 0.0022560947045367086 0.0177405079599684
22.87 7.582547643180105e-7 -4.554178565763033e-5 0.00020026296050506807 0.0030265739757402376 0.0023987074995101 0.01967870486912874
22.88 6.238767355188573e-7 -4.62061240363034e-5 0.00020017474631345527 0.003087101490678666 0.0026179619118854728 0.022723653361713073
22.89 3.5000620618197386e-7 -4.6930381718145e-5 0.00020002850281515138 0.0031637030414887477 0.0029134280786242608 0.026872115747235532
22.9 7.535185295756968e-8 -4.76662188193555e-5 0.00019987296303257868 0.003237096082770753 0.003198585074790622 0.030879083606917886
22.91 -2.000650515846251e-7 -4.841380697815067e-5 0.00019970548555431526 0.0033072341098128403 0.003473199167358565 0.03474130472178807
22.92 -4.763260050637018e-7 -4.91722256667601e-5 0.00019953834109214175 0.003374502606144482 0.003737402541792921 0.038456627266631224
22.93 -7.533490042385997e-7 -4.9942236825315405e-5 0.0001993603939905953 0.0034385878901296617 0.003990754922407948 0.04202139188743125
22.94 -1.0310094085771087e-6 -5.0724789248062004e-5 0.00019915576603757402 0.00349903109786581 0.004232706325203511 0.04543178562979444
22.95 -1.309390017780733e-6 -5.151869814842982e-5 0.00019893826142452315 0.0035562708413004298 0.004463454766167343 0.04868614456636952
22.96 -1.5884991491736236e-6 -5.232367758632402e-5 0.00019871030593350536 0.0036104082241162376 0.004682925187242365 0.05178211838613482
22.97 -1.8683176066320502e-6 -5.3139659369077886e-5 0.00019847073838982516 0.0036614380464610316 0.004890964015996983 0.05471726599927751
22.98 -2.148829454539665e-6 -5.396650921333261e-5 0.0001982190374556211 0.00370937685040414 0.005087445058149037 0.05748934778322115
22.99 -2.4300171985946416e-6 -5.480408043501802e-5 0.00019795461078707415 0.00375424137938398 0.005272252762021135 0.06009629066100823
23.0 -2.711860234594906e-6 -5.5652180664386746e-5 0.000197676832190449 0.003796050204161943 0.005445282752289323 0.06253619877973117
23.01 -2.9943492802684174e-6 -5.6510722846726695e-5 0.00019738552842744314 0.0038348358805584517 0.005606461301314916 0.06480741729910697
23.02 -3.277401638651616e-6 -5.7378857469598484e-5 0.00019707802013297135 0.0038705706919437604 0.005755633804963477 0.06690823109989016
23.03 -3.561355487042678e-6 -5.8260033109420765e-5 0.00019676638841523289 0.003903600290606396 0.0058932201661558905 0.06883869966423176
23.04 -3.845824133996657e-6 -5.915029560902224e-5 0.00019643729985393193 0.0039336361079910075 0.006018691629818614 0.07059636398521044
23.05 -4.130449318887865e-6 -6.004592268003718e-5 0.00019607872041323992 0.003960422651171995 0.006131585830445964 0.07217924368148196
23.06 -4.415647250877424e-6 -6.095109321631207e-5 0.0001957058153098196 0.003984389415466345 0.006232488900585307 0.07358851706839749
23.07 -4.7013710138705315e-6 -6.186528677912821e-5 0.00019531735626271266 0.004005559311421781 0.006321381806469548 0.07482377901475257
23.08 -4.98759360707829e-6 -6.278816972286175e-5 0.000194912899591589 0.004023977263997906 0.006398293279521488 0.07588498931912901
23.09 -5.274283764401361e-6 -6.371935502719883e-5 0.00019449190404382017 0.004039688471756683 0.0064632667805277965 0.07677237268098783
23.1 -5.561410984141818e-6 -6.465845554790867e-5 0.00019405389261740585 0.004052741929461957 0.006516366987804802 0.07748644670493626
23.11 -5.848939843444757e-6 -6.560501027975453e-5 0.00019359836023465134 0.004063190713352566 0.006557677530928053 0.07802801981949084
23.12 -6.13685939173053e-6 -6.655887908755799e-5 0.000193125162342302 0.004071086338500059 0.006587311302930774 0.07839823603079948
23.13 -6.153972684288141e-6 -6.773690951693314e-5 0.0001925260722543095 0.004070528589124295 0.006577803002124261 0.07816422180926
23.14 -5.9005746146227525e-6 -6.914457114757635e-5 0.00019180264123450276 0.004061671911373568 0.006529804084201896 0.07732871413371925
23.15 -5.646998871945211e-6 -7.055255600031833e-5 0.00019105319054246375 0.004050604571254588 0.006470591465853557 0.07632666171792457
23.16 -5.392851504501483e-6 -7.195475524857398e-5 0.0001902739528645 0.004037383698822071 0.006400044238652009 0.07515976246489238
23.17 -5.138747786241066e-6 -7.336068710894474e-5 0.00018947120486334518 0.004022088638385213 0.006318939389539538 0.07383215631488058
23.18 -4.884530973703365e-6 -7.476795292253832e-5 0.0001886434835835956 0.0040047879161794805 0.0062274087154089944 0.07234658987374945
23.19 -4.630177026619965e-6 -7.617619338373173e-5 0.00018779069812815594 0.003985555019550432 0.006125720393592509 0.0707064353673444
23.2 -4.375639467743002e-6 -7.758469567180655e-5 0.00018691256540402716 0.003964465491796725 0.006014144663777131 0.06891534310504913
23.21 -4.120875814070296e-6 -7.899280034873803e-5 0.0001860088794999241 0.003941597400221896 0.005892976396505557 0.06697729827105403
23.22 -3.865844435652975e-6 -8.039985868509689e-5 0.00018507945518124897 0.00391703017360316 0.005762531596864028 0.06489660899289335
23.23 -3.6104972725405627e-6 -8.180508757889746e-5 0.00018412419302667684 0.0038908497786728268 0.0056231427718228845 0.06267789302853315
23.24 -3.3548269704510694e-6 -8.32084884161194e-5 0.00018314274057542376 0.003863117426648655 0.005475186540331283 0.06032613197663789
23.25 -3.099106910298155e-6 -8.461557641765966e-5 0.00018213263006628202 0.0038337014896527933 0.005319225211065355 0.0578468417075393
23.26 -2.842715474093445e-6 -8.601431064774411e-5 0.00018109812818606038 0.003803082087659566 0.005155307066812137 0.055244962781896854
23.27 -2.5854294721705154e-6 -8.740040691739457e-5 0.00018004068772879299 0.003771477910513495 0.004983736215795119 0.05252622283582031
23.28 -2.327760833312549e-6 -8.878399945880499e-5 0.00017895625667119973 0.003738605318250936 0.004805270273913708 0.049697304682601515
23.29 -2.0695675608325463e-6 -9.01624220307851e-5 0.00017784562996821655 0.0037046221390640557 0.004620292771051314 0.046764446380807886
23.3 -1.8108211623967977e-6 -9.153521862464547e-5 0.0001767088074523176 0.003669611052240636 0.004429269834702782 0.04373426554019954
23.31 -1.5514751422761833e-6 -9.290157185686289e-5 0.00017554595780970987 0.0036336677742673388 0.004232670646315497 0.04061360138735656
23.32 -1.2914867412741154e-6 -9.426072511116706e-5 0.00017435727110653881 0.0035968868077176823 0.004030979394514501 0.03740952393080138
23.33 -1.0308181239735027e-6 -9.5612024428798e-5 0.00017314287394060382 0.0035593569994602113 0.0038246939682548674 0.034129314484034605
23.34 -7.69407630329307e-7 -9.695424809220174e-5 0.00017190348029309528 0.0035212006776827857 0.0036143122442566173 0.03078044312644249
23.35 -5.07341189707535e-7 -9.82895902319455e-5 0.00017063656555748309 0.0034823415126238287 0.0034004056394578066 0.02737058588426973
23.36 -2.446796272008825e-7 -9.961968003563262e-5 0.0001693401006625669 0.003442728396581762 0.0031835448131468463 0.02390753851723481
23.37 1.908885301415387e-8 -0.0001009328876138311 0.00016802480598160303 0.0034030923520432695 0.0029640485379213996 0.020399174450175993
23.38 1.5117804422811816e-8 -0.00010194155099001295 0.0001666231423566536 0.003356781338156762 0.002707487863728256 0.01629807003167777
23.39 -2.569704608708545e-7 -0.00010265229603793869 0.00016513179979134592 0.003303499809918036 0.002414672295561312 0.01161242820102357
23.4 -5.282581109716304e-7 -0.000103349317532897 0.00016362425061492054 0.003250249537012106 0.002121185279124558 0.006905981656550184
23.41 -7.98718905117597e-7 -0.00010403223619812372 0.00016210057472999936 0.003197098795550984 0.0018275692418176026 0.0021870119711497943
23.42 -1.0683192965177348e-6 -0.0001047003559125193 0.00016056138182388995 0.0031441359494426497 0.001534367636215075 -0.0025361653325795294
23.43 -1.337029380319548e-6 -0.00010535306515647911 0.0001590072334861644 0.003091444393234367 0.00124212266860977 -0.007255219731652076
23.44 -1.6048194588646215e-6 -0.00010598978905072793 0.0001574385365377147 0.0030390975434610905 0.0009513707067855329 -0.011961828027414505
23.45 -1.8716695038322165e-6 -0.0001066098736140481 0.00015585675513454293 0.002987212615888593 0.0006626601553072563 -0.01664770016323299
23.46 -2.1375156202531686e-6 -0.00010721332610315115 0.00015425723910437308 0.002935631727723707 0.000376436997289095 -0.021304579786161043
23.47 -2.402341020706805e-6 -0.00010779942882745551 0.0001526420003147654 0.002884487103518967 9.324428466411099e-5 -0.025924294632975964
23.48 -2.6662079116346708e-6 -0.00010836661319749117 0.0001510225217407912 0.0028343326506409332 -0.00018623385771597372 -0.03049880859504324
23.49 -2.9290733749523782e-6 -0.00010891492280326934 0.00014939548764059525 0.0027850630319076054 -0.00046155641593310004 -0.03502016689946627
23.5 -3.19087492919816e-6 -0.00010944451011968176 0.00014775572471189378 0.0027364821212118107 -0.0007323239612052196 -0.03948053216216918
23.51 -3.4516035096019864e-6 -0.00010995484063501787 0.0001461049849511552 0.0026886980874985334 -0.0009980405735785839 -0.04387224229760771
23.52 -3.7112430558668384e-6 -0.00011044553445473132 0.00014444382891139987 0.0026417625177998175 -0.0012582427725868713 -0.04818780493692759
23.53 -3.969780089408867e-6 -0.00011091621020169353 0.00014277300781192213 0.0025957320081725866 -0.0015124794380463975 -0.052419920105825496
23.54 -4.2272063498165245e-6 -0.00011136657571640449 0.00014109328426607033 0.002550659085931143 -0.0017603121746132644 -0.056561492969520975
23.55 -4.4834930892063145e-6 -0.00011179603569087948 0.00013940512252241094 0.0025065847890523886 -0.002001341460373705 -0.06060567049726569
23.56 -4.7387423630601195e-6 -0.0001122059509298756 0.00013771072308090378 0.0024635920839047786 -0.0022350570529906036 -0.06454573658604221
23.57 -4.9923046871202645e-6 -0.00011258647094400167 0.00013600212161933714 0.0024214927075918947 -0.002461716444879718 -0.06837582407158965
23.58 -5.244620027067948e-6 -0.00011294397992692685 0.00013428615577345057 0.0023804780890948106 -0.0026805234122555584 -0.072089582612016
23.59 -5.496590736270364e-6 -0.00011329181040131017 0.0001325756580727043 0.0023409036242272546 -0.0028902287564070315 -0.07568039929354478
23.6 -5.747562727663792e-6 -0.00011362009183210183 0.0001308623396091302 0.0023025698949650326 -0.003091146167508761 -0.07914308954221377
23.61 -5.997262799869254e-6 -0.00011392460136648648 0.00012914323873038569 0.0022654045201983457 -0.0032832474507443893 -0.08247265141818137
23.62 -6.24574893661574e-6 -0.00011420602561017854 0.0001274199098483955 0.0022294456933304356 -0.003466201166302381 -0.0856641160092568
